DT,Usage
47132,1.5
47133,1.5
47134,1.5
47135,1.5
47136,1.5
47137,1.5
47138,1.5
47139,1.5
47140,1.5
47141,1.5
47142,1.5
47143,0.0
47144,0.0
47145,0.0
47146,0.0
47147,0.0
47148,0.0
47201,0.0
47202,0.0
47203,0.0
47204,0.0
47205,0.0
47206,0.0
47207,0.0
47208,0.0
47209,0.0
47210,0.0
47211,0.0
47212,0.0
47213,0.0
47214,0.0
47215,0.0
47216,1.5
47217,1.5
47218,1.5
47219,1.5
47220,1.5
47221,1.5
47222,1.5
47223,1.5
47224,1.5
47225,1.5
47226,1.5
47227,1.5
47228,1.5
47229,1.5
47230,1.5
47231,1.5
47232,1.5
47233,1.5
47234,1.5
47235,1.5
47236,1.5
47237,1.5
47238,1.5
47239,1.5
47240,1.5
47241,1.5
47242,1.5
47243,0.0
47244,0.0
47245,0.0
47246,0.0
47247,0.0
47248,0.0
47301,0.0
47302,0.0
47303,0.0
47304,0.0
47305,0.0
47306,0.0
47307,0.0
47308,0.0
47309,0.0
47310,0.0
47311,0.0
47312,0.0
47313,0.0
47314,0.0
47315,0.0
47316,1.5
47317,1.5
47318,1.5
47319,1.5
47320,1.5
47321,1.5
47322,1.5
47323,1.5
47324,1.5
47325,1.5
47326,1.5
47327,1.5
47328,1.5
47329,1.5
47330,1.5
47331,1.5
47332,1.5
47333,1.5
47334,1.5
47335,1.5
47336,1.5
47337,1.5
47338,1.5
47339,1.5
47340,1.5
47341,1.5
47342,1.5
47343,0.0
47344,0.0
47345,0.0
47346,0.0
47347,0.0
47348,0.0
47401,0.0
47402,0.0
47403,0.0
47404,0.0
47405,0.0
47406,0.0
47407,0.0
47408,0.0
47409,0.0
47410,0.0
47411,0.0
47412,0.0
47413,0.0
47414,0.0
47415,0.0
47416,1.5
47417,1.5
47418,1.5
47419,1.5
47420,1.5
47421,1.5
47422,1.5
47423,1.5
47424,1.5
47425,1.5
47426,1.5
47427,1.5
47428,1.5
47429,1.5
47430,1.5
47431,1.5
47432,1.5
47433,1.5
47434,1.5
47435,1.5
47436,1.5
47437,1.5
47438,1.5
47439,1.5
47440,1.5
47441,1.5
47442,1.5
47443,0.0
47444,0.0
47445,0.0
47446,0.0
47447,0.0
47448,0.0
47501,0.0
47502,0.0
47503,0.0
47504,0.0
47505,0.0
47506,0.0
47507,0.0
47508,0.0
47509,0.0
47510,0.0
47511,0.0
47512,0.0
47513,0.0
47514,0.0
47515,0.0
47516,1.5
47517,1.5
47518,1.5
47519,1.5
47520,1.5
47521,1.5
47522,1.5
47523,1.5
47524,1.5
47525,1.5
47526,1.5
47527,1.5
47528,1.5
47529,1.5
47530,1.5
47531,1.5
47532,1.5
47533,1.5
47534,1.5
47535,1.5
47536,1.5
47537,1.5
47538,1.5
47539,1.5
47540,1.5
47541,1.5
47542,1.5
47543,0.0
47544,0.0
47545,0.0
47546,0.0
47547,0.0
47548,0.0
47601,0.0
47602,0.0
47603,0.0
47604,0.0
47605,0.0
47606,0.0
47607,0.0
47608,0.0
47609,0.0
47610,0.0
47611,0.0
47612,0.0
47613,0.0
47614,0.0
47615,0.0
47616,1.5
47617,1.5
47618,1.5
47619,1.5
47620,1.5
47621,1.5
47622,1.5
47623,1.5
47624,1.5
47625,1.5
47626,1.5
47627,1.5
47628,1.5
47629,1.5
47630,1.5
47631,1.5
47632,1.5
47633,1.5
47634,1.5
47635,1.5
47636,1.5
47637,1.5
47638,1.5
47639,1.5
47640,1.5
47641,1.5
47642,1.5
47643,0.0
47644,0.0
47645,0.0
47646,0.0
47647,0.0
47648,0.0
47701,0.0
47702,0.0
47703,0.0
47704,0.0
47705,0.0
47706,0.0
47707,0.0
47708,0.0
47709,0.0
47710,0.0
47711,0.0
47712,0.0
47713,0.0
47714,0.0
47715,0.0
47716,1.5
47717,1.5
47718,1.5
47719,1.5
47720,1.5
47721,1.5
47722,1.5
47723,1.5
47724,1.5
47725,1.5
47726,1.5
47727,1.5
47728,1.5
47729,1.5
47730,1.5
47731,1.5
47732,1.5
47733,1.5
47734,1.5
47735,1.5
47736,1.5
47737,1.5
47738,1.5
47739,1.5
47740,1.5
47741,1.5
47742,1.5
47743,0.0
47744,0.0
47745,0.0
47746,0.0
47747,0.0
47748,0.0
47801,0.0
47802,0.0
47803,0.0
47804,0.0
47805,0.0
47806,0.0
47807,0.0
47808,0.0
47809,0.0
47810,0.0
47811,0.0
47812,0.0
47813,0.0
47814,0.0
47815,0.0
47816,1.5
47817,1.5
47818,1.5
47819,1.5
47820,1.5
47821,1.5
47822,1.5
47823,1.5
47824,1.5
47825,1.5
47826,1.5
47827,1.5
47828,1.5
47829,1.5
47830,1.5
47831,1.5
47832,1.5
47833,1.5
47834,1.5
47835,1.5
47836,1.5
47837,1.5
47838,1.5
47839,1.5
47840,1.5
47841,1.5
47842,1.5
47843,0.0
47844,0.0
47845,0.0
47846,0.0
47847,0.0
47848,0.0
47901,0.0
47902,0.0
47903,0.0
47904,0.0
47905,0.0
47906,0.0
47907,0.0
47908,0.0
47909,0.0
47910,0.0
47911,0.0
47912,0.0
47913,0.0
47914,0.0
47915,0.0
47916,1.5
47917,1.5
47918,1.5
47919,1.5
47920,1.5
47921,1.5
47922,1.5
47923,1.5
47924,1.5
47925,1.5
47926,1.5
47927,1.5
47928,1.5
47929,1.5
47930,1.5
47931,1.5
47932,1.5
47933,1.5
47934,1.5
47935,1.5
47936,1.5
47937,1.5
47938,1.5
47939,1.5
47940,1.5
47941,1.5
47942,1.5
47943,0.0
47944,0.0
47945,0.0
47946,0.0
47947,0.0
47948,0.0
48001,0.0
48002,0.0
48003,0.0
48004,0.0
48005,0.0
48006,0.0
48007,0.0
48008,0.0
48009,0.0
48010,0.0
48011,0.0
48012,0.0
48013,0.0
48014,0.0
48015,0.0
48016,1.5
48017,1.5
48018,1.5
48019,1.5
48020,1.5
48021,1.5
48022,1.5
48023,1.5
48024,1.5
48025,1.5
48026,1.5
48027,1.5
48028,1.5
48029,1.5
48030,1.5
48031,1.5
48032,1.5
48033,1.5
48034,1.5
48035,1.5
48036,1.5
48037,1.5
48038,1.5
48039,1.5
48040,1.5
48041,1.5
48042,1.5
48043,0.0
48044,0.0
48045,0.0
48046,0.0
48047,0.0
48048,0.0
48101,0.0
48102,0.0
48103,0.0
48104,0.0
48105,0.0
48106,0.0
48107,0.0
48108,0.0
48109,0.0
48110,0.0
48111,0.0
48112,0.0
48113,0.0
48114,0.0
48115,0.0
48116,1.5
48117,1.5
48118,1.5
48119,1.5
48120,1.5
48121,1.5
48122,1.5
48123,1.5
48124,1.5
48125,1.5
48126,1.5
48127,1.5
48128,1.5
48129,1.5
48130,1.5
48131,1.5
48132,1.5
48133,1.5
48134,1.5
48135,1.5
48136,1.5
48137,1.5
48138,1.5
48139,1.5
48140,1.5
48141,1.5
48142,1.5
48143,0.0
48144,0.0
48145,0.0
48146,0.0
48147,0.0
48148,0.0
48201,0.0
48202,0.0
48203,0.0
48204,0.0
48205,0.0
48206,0.0
48207,0.0
48208,0.0
48209,0.0
48210,0.0
48211,0.0
48212,0.0
48213,0.0
48214,0.0
48215,0.0
48216,1.5
48217,1.5
48218,1.5
48219,1.5
48220,1.5
48221,1.5
48222,1.5
48223,1.5
48224,1.5
48225,1.5
48226,1.5
48227,1.5
48228,1.5
48229,1.5
48230,1.5
48231,1.5
48232,1.5
48233,1.5
48234,1.5
48235,1.5
48236,1.5
48237,1.5
48238,1.5
48239,1.5
48240,1.5
48241,1.5
48242,1.5
48243,0.0
48244,0.0
48245,0.0
48246,0.0
48247,0.0
48248,0.0
48301,0.0
48302,0.0
48303,0.0
48304,0.0
48305,0.0
48306,0.0
48307,0.0
48308,0.0
48309,0.0
48310,0.0
48311,0.0
48312,0.0
48313,0.0
48314,0.0
48315,0.0
48316,1.5
48317,1.5
48318,1.5
48319,1.5
48320,1.5
48321,1.5
48322,1.5
48323,1.5
48324,1.5
48325,1.5
48326,1.5
48327,1.5
48328,1.5
48329,1.5
48330,1.5
48331,1.5
48332,1.5
48333,1.5
48334,1.5
48335,1.5
48336,1.5
48337,1.5
48338,1.5
48339,1.5
48340,1.5
48341,1.5
48342,1.5
48343,0.0
48344,0.0
48345,0.0
48346,0.0
48347,0.0
48348,0.0
48401,0.0
48402,0.0
48403,0.0
48404,0.0
48405,0.0
48406,0.0
48407,0.0
48408,0.0
48409,0.0
48410,0.0
48411,0.0
48412,0.0
48413,0.0
48414,0.0
48415,0.0
48416,1.5
48417,1.5
48418,1.5
48419,1.5
48420,1.5
48421,1.5
48422,1.5
48423,1.5
48424,1.5
48425,1.5
48426,1.5
48427,1.5
48428,1.5
48429,1.5
48430,1.5
48431,1.5
48432,1.5
48433,1.5
48434,1.5
48435,1.5
48436,1.5
48437,1.5
48438,1.5
48439,1.5
48440,1.5
48441,1.5
48442,1.5
48443,0.0
48444,0.0
48445,0.0
48446,0.0
48447,0.0
48448,0.0
48501,0.0
48502,0.0
48503,0.0
48504,0.0
48505,0.0
48506,0.0
48507,0.0
48508,0.0
48509,0.0
48510,0.0
48511,0.0
48512,0.0
48513,0.0
48514,0.0
48515,0.0
48516,1.5
48517,1.5
48518,1.5
48519,1.5
48520,1.5
48521,1.5
48522,1.5
48523,1.5
48524,1.5
48525,1.5
48526,1.5
48527,1.5
48528,1.5
48529,1.5
48530,1.5
48531,1.5
48532,1.5
48533,1.5
48534,1.5
48535,1.5
48536,1.5
48537,1.5
48538,1.5
48539,1.5
48540,1.5
48541,1.5
48542,1.5
48543,0.0
48544,0.0
48545,0.0
48546,0.0
48547,0.0
48548,0.0
48601,0.0
48602,0.0
48603,0.0
48604,0.0
48605,0.0
48606,0.0
48607,0.0
48608,0.0
48609,0.0
48610,0.0
48611,0.0
48612,0.0
48613,0.0
48614,0.0
48615,0.0
48616,1.5
48617,1.5
48618,1.5
48619,1.5
48620,1.5
48621,1.5
48622,1.5
48623,1.5
48624,1.5
48625,1.5
48626,1.5
48627,1.5
48628,1.5
48629,1.5
48630,1.5
48631,1.5
48632,1.5
48633,1.5
48634,1.5
48635,1.5
48636,1.5
48637,1.5
48638,1.5
48639,1.5
48640,1.5
48641,1.5
48642,1.5
48643,0.0
48644,0.0
48645,0.0
48646,0.0
48647,0.0
48648,0.0
48701,0.0
48702,0.0
48703,0.0
48704,0.0
48705,0.0
48706,0.0
48707,0.0
48708,0.0
48709,0.0
48710,0.0
48711,0.0
48712,0.0
48713,0.0
48714,0.0
48715,0.0
48716,1.5
48717,1.5
48718,1.5
48719,1.5
48720,1.5
48721,1.5
48722,1.5
48723,1.5
48724,1.5
48725,1.5
48726,1.5
48727,1.5
48728,1.5
48729,1.5
48730,1.5
48731,1.5
48732,1.5
48733,1.5
48734,1.5
48735,1.5
48736,1.5
48737,1.5
48738,1.5
48739,1.5
48740,1.5
48741,1.5
48742,1.5
48743,0.0
48744,0.0
48745,0.0
48746,0.0
48747,0.0
48748,0.0
48801,0.0
48802,0.0
48803,0.0
48804,0.0
48805,0.0
48806,0.0
48807,0.0
48808,0.0
48809,0.0
48810,0.0
48811,0.0
48812,0.0
48813,0.0
48814,0.0
48815,0.0
48816,1.5
48817,1.5
48818,1.5
48819,1.5
48820,1.5
48821,1.5
48822,1.5
48823,1.5
48824,1.5
48825,1.5
48826,1.5
48827,1.5
48828,1.5
48829,1.5
48830,1.5
48831,1.5
48832,1.5
48833,1.5
48834,1.5
48835,1.5
48836,1.5
48837,1.5
48838,1.5
48839,1.5
48840,1.5
48841,1.5
48842,1.5
48843,0.0
48844,0.0
48845,0.0
48846,0.0
48847,0.0
48848,0.0
48901,0.0
48902,0.0
48903,0.0
48904,0.0
48905,0.0
48906,0.0
48907,0.0
48908,0.0
48909,0.0
48910,0.0
48911,0.0
48912,0.0
48913,0.0
48914,0.0
48915,0.0
48916,1.5
48917,1.5
48918,1.5
48919,1.5
48920,1.5
48921,1.5
48922,1.5
48923,1.5
48924,1.5
48925,1.5
48926,1.5
48927,1.5
48928,1.5
48929,1.5
48930,1.5
48931,1.5
48932,1.5
48933,1.5
48934,1.5
48935,1.5
48936,1.5
48937,1.5
48938,1.5
48939,1.5
48940,1.5
48941,1.5
48942,1.5
48943,0.0
48944,0.0
48945,0.0
48946,0.0
48947,0.0
48948,0.0
49001,0.0
49002,0.0
49003,0.0
49004,0.0
49005,0.0
49006,0.0
49007,0.0
49008,0.0
49009,0.0
49010,0.0
49011,0.0
49012,0.0
49013,0.0
49014,0.0
49015,0.0
49016,1.5
49017,1.5
49018,1.5
49019,1.5
49020,1.5
49021,1.5
49022,1.5
49023,1.5
49024,1.5
49025,1.5
49026,1.5
49027,1.5
49028,1.5
49029,1.5
49030,1.5
49031,1.5
49032,1.5
49033,1.5
49034,1.5
49035,1.5
49036,1.5
49037,1.5
49038,1.5
49039,1.5
49040,1.5
49041,1.5
49042,1.5
49043,0.0
49044,0.0
49045,0.0
49046,0.0
49047,0.0
49048,0.0
49101,0.0
49102,0.0
49103,0.0
49104,0.0
49105,0.0
49106,0.0
49107,0.0
49108,0.0
49109,0.0
49110,0.0
49111,0.0
49112,0.0
49113,0.0
49114,0.0
49115,0.0
49116,1.5
49117,1.5
49118,1.5
49119,1.5
49120,1.5
49121,1.5
49122,1.5
49123,1.5
49124,1.5
49125,1.5
49126,1.5
49127,1.5
49128,1.5
49129,1.5
49130,1.5
49131,1.5
49132,1.5
49133,1.5
49134,1.5
49135,1.5
49136,1.5
49137,1.5
49138,1.5
49139,1.5
49140,1.5
49141,1.5
49142,1.5
49143,0.0
49144,0.0
49145,0.0
49146,0.0
49147,0.0
49148,0.0
49201,0.0
49202,0.0
49203,0.0
49204,0.0
49205,0.0
49206,0.0
49207,0.0
49208,0.0
49209,0.0
49210,0.0
49211,0.0
49212,0.0
49213,0.0
49214,0.0
49215,0.0
49216,1.5
49217,1.5
49218,1.5
49219,1.5
49220,1.5
49221,1.5
49222,1.5
49223,1.5
49224,1.5
49225,1.5
49226,1.5
49227,1.5
49228,1.5
49229,1.5
49230,1.5
49231,1.5
49232,1.5
49233,1.5
49234,1.5
49235,1.5
49236,1.5
49237,1.5
49238,1.5
49239,1.5
49240,1.5
49241,1.5
49242,1.5
49243,0.0
49244,0.0
49245,0.0
49246,0.0
49247,0.0
49248,0.0
49301,0.0
49302,0.0
49303,0.0
49304,0.0
49305,0.0
49306,0.0
49307,0.0
49308,0.0
49309,0.0
49310,0.0
49311,0.0
49312,0.0
49313,0.0
49314,0.0
49315,0.0
49316,1.5
49317,1.5
49318,1.5
49319,1.5
49320,1.5
49321,1.5
49322,1.5
49323,1.5
49324,1.5
49325,1.5
49326,1.5
49327,1.5
49328,1.5
49329,1.5
49330,1.5
49331,1.5
49332,1.5
49333,1.5
49334,1.5
49335,1.5
49336,1.5
49337,1.5
49338,1.5
49339,1.5
49340,1.5
49341,1.5
49342,1.5
49343,0.0
49344,0.0
49345,0.0
49346,0.0
49347,0.0
49348,0.0
49401,0.0
49402,0.0
49403,0.0
49404,0.0
49405,0.0
49406,0.0
49407,0.0
49408,0.0
49409,0.0
49410,0.0
49411,0.0
49412,0.0
49413,0.0
49414,0.0
49415,0.0
49416,1.5
49417,1.5
49418,1.5
49419,1.5
49420,1.5
49421,1.5
49422,1.5
49423,1.5
49424,1.5
49425,1.5
49426,1.5
49427,1.5
49428,1.5
49429,1.5
49430,1.5
49431,1.5
49432,1.5
49433,1.5
49434,1.5
49435,1.5
49436,1.5
49437,1.5
49438,1.5
49439,1.5
49440,1.5
49441,1.5
49442,1.5
49443,0.0
49444,0.0
49445,0.0
49446,0.0
49447,0.0
49448,0.0
49501,0.0
49502,0.0
49503,0.0
49504,0.0
49505,0.0
49506,0.0
49507,0.0
49508,0.0
49509,0.0
49510,0.0
49511,0.0
49512,0.0
49513,0.0
49514,0.0
49515,0.0
49516,1.5
49517,1.5
49518,1.5
49519,1.5
49520,1.5
49521,1.5
49522,1.5
49523,1.5
49524,1.5
49525,1.5
49526,1.5
49527,1.5
49528,1.5
49529,1.5
49530,1.5
49531,1.5
49532,1.5
49533,1.5
49534,1.5
49535,1.5
49536,1.5
49537,1.5
49538,1.5
49539,1.5
49540,1.5
49541,1.5
49542,1.5
49543,0.0
49544,0.0
49545,0.0
49546,0.0
49547,0.0
49548,0.0
49601,0.0
49602,0.0
49603,0.0
49604,0.0
49605,0.0
49606,0.0
49607,0.0
49608,0.0
49609,0.0
49610,0.0
49611,0.0
49612,0.0
49613,0.0
49614,0.0
49615,0.0
49616,1.5
49617,1.5
49618,1.5
49619,1.5
49620,1.5
49621,1.5
49622,1.5
49623,1.5
49624,1.5
49625,1.5
49626,1.5
49627,1.5
49628,1.5
49629,1.5
49630,1.5
49631,1.5
49632,1.5
49633,1.5
49634,1.5
49635,1.5
49636,1.5
49637,1.5
49638,1.5
49639,1.5
49640,1.5
49641,1.5
49642,1.5
49643,0.0
49644,0.0
49645,0.0
49646,0.0
49647,0.0
49648,0.0
49701,0.0
49702,0.0
49703,0.0
49704,0.0
49705,0.0
49706,0.0
49707,0.0
49708,0.0
49709,0.0
49710,0.0
49711,0.0
49712,0.0
49713,0.0
49714,0.0
49715,0.0
49716,1.5
49717,1.5
49718,1.5
49719,1.5
49720,1.5
49721,1.5
49722,1.5
49723,1.5
49724,1.5
49725,1.5
49726,1.5
49727,1.5
49728,1.5
49729,1.5
49730,1.5
49731,1.5
49732,1.5
49733,1.5
49734,1.5
49735,1.5
49736,1.5
49737,1.5
49738,1.5
49739,1.5
49740,1.5
49741,1.5
49742,1.5
49743,0.0
49744,0.0
49745,0.0
49746,0.0
49747,0.0
49748,0.0
49801,0.0
49802,0.0
49803,0.0
49804,0.0
49805,0.0
49806,0.0
49807,0.0
49808,0.0
49809,0.0
49810,0.0
49811,0.0
49812,0.0
49813,0.0
49814,0.0
49815,0.0
49816,1.5
49817,1.5
49818,1.5
49819,1.5
49820,1.5
49821,1.5
49822,1.5
49823,1.5
49824,1.5
49825,1.5
49826,1.5
49827,1.5
49828,1.5
49829,1.5
49830,1.5
49831,1.5
49832,1.5
49833,1.5
49834,1.5
49835,1.5
49836,1.5
49837,1.5
49838,1.5
49839,1.5
49840,1.5
49841,1.5
49842,1.5
49843,0.0
49844,0.0
49845,0.0
49846,0.0
49847,0.0
49848,0.0
49901,0.0
49902,0.0
49903,0.0
49904,0.0
49905,0.0
49906,0.0
49907,0.0
49908,0.0
49909,0.0
49910,0.0
49911,0.0
49912,0.0
49913,0.0
49914,0.0
49915,0.0
49916,1.5
49917,1.5
49918,1.5
49919,1.5
49920,1.5
49921,1.5
49922,1.5
49923,1.5
49924,1.5
49925,1.5
49926,1.5
49927,1.5
49928,1.5
49929,1.5
49930,1.5
49931,1.5
49932,1.5
49933,1.5
49934,1.5
49935,1.5
49936,1.5
49937,1.5
49938,1.5
49939,1.5
49940,1.5
49941,1.5
49942,1.5
49943,0.0
49944,0.0
49945,0.0
49946,0.0
49947,0.0
49948,0.0
50001,0.0
50002,0.0
50003,0.0
50004,0.0
50005,0.0
50006,0.0
50007,0.0
50008,0.0
50009,0.0
50010,0.0
50011,0.0
50012,0.0
50013,0.0
50014,0.0
50015,0.0
50016,1.5
50017,1.5
50018,1.5
50019,1.5
50020,1.5
50021,1.5
50022,1.5
50023,1.5
50024,1.5
50025,1.5
50026,1.5
50027,1.5
50028,1.5
50029,1.5
50030,1.5
50031,1.5
50032,1.5
50033,1.5
50034,1.5
50035,1.5
50036,1.5
50037,1.5
50038,1.5
50039,1.5
50040,1.5
50041,1.5
50042,1.5
50043,0.0
50044,0.0
50045,0.0
50046,0.0
50047,0.0
50048,0.0
50101,0.0
50102,0.0
50103,0.0
50104,0.0
50105,0.0
50106,0.0
50107,0.0
50108,0.0
50109,0.0
50110,0.0
50111,0.0
50112,0.0
50113,0.0
50114,0.0
50115,0.0
50116,1.5
50117,1.5
50118,1.5
50119,1.5
50120,1.5
50121,1.5
50122,1.5
50123,1.5
50124,1.5
50125,1.5
50126,1.5
50127,1.5
50128,1.5
50129,1.5
50130,1.5
50131,1.5
50132,1.5
50133,1.5
50134,1.5
50135,1.5
50136,1.5
50137,1.5
50138,1.5
50139,1.5
50140,1.5
50141,1.5
50142,1.5
50143,0.0
50144,0.0
50145,0.0
50146,0.0
50147,0.0
50148,0.0
50201,0.0
50202,0.0
50203,0.0
50204,0.0
50205,0.0
50206,0.0
50207,0.0
50208,0.0
50209,0.0
50210,0.0
50211,0.0
50212,0.0
50213,0.0
50214,0.0
50215,0.0
50216,1.5
50217,1.5
50218,1.5
50219,1.5
50220,1.5
50221,1.5
50222,1.5
50223,1.5
50224,1.5
50225,1.5
50226,1.5
50227,1.5
50228,1.5
50229,1.5
50230,1.5
50231,1.5
50232,1.5
50233,1.5
50234,1.5
50235,1.5
50236,1.5
50237,1.5
50238,1.5
50239,1.5
50240,1.5
50241,1.5
50242,1.5
50243,0.0
50244,0.0
50245,0.0
50246,0.0
50247,0.0
50248,0.0
50301,0.0
50302,0.0
50303,0.0
50304,0.0
50305,0.0
50306,0.0
50307,0.0
50308,0.0
50309,0.0
50310,0.0
50311,0.0
50312,0.0
50313,0.0
50314,0.0
50315,0.0
50316,1.5
50317,1.5
50318,1.5
50319,1.5
50320,1.5
50321,1.5
50322,1.5
50323,1.5
50324,1.5
50325,1.5
50326,1.5
50327,1.5
50328,1.5
50329,1.5
50330,1.5
50331,1.5
50332,1.5
50333,1.5
50334,1.5
50335,1.5
50336,1.5
50337,1.5
50338,1.5
50339,1.5
50340,1.5
50341,1.5
50342,1.5
50343,0.0
50344,0.0
50345,0.0
50346,0.0
50347,0.0
50348,0.0
50401,0.0
50402,0.0
50403,0.0
50404,0.0
50405,0.0
50406,0.0
50407,0.0
50408,0.0
50409,0.0
50410,0.0
50411,0.0
50412,0.0
50413,0.0
50414,0.0
50415,0.0
50416,1.5
50417,1.5
50418,1.5
50419,1.5
50420,1.5
50421,1.5
50422,1.5
50423,1.5
50424,1.5
50425,1.5
50426,1.5
50427,1.5
50428,1.5
50429,1.5
50430,1.5
50431,1.5
50432,1.5
50433,1.5
50434,1.5
50435,1.5
50436,1.5
50437,1.5
50438,1.5
50439,1.5
50440,1.5
50441,1.5
50442,1.5
50443,0.0
50444,0.0
50445,0.0
50446,0.0
50447,0.0
50448,0.0
50501,0.0
50502,0.0
50503,0.0
50504,0.0
50505,0.0
50506,0.0
50507,0.0
50508,0.0
50509,0.0
50510,0.0
50511,0.0
50512,0.0
50513,0.0
50514,0.0
50515,0.0
50516,1.5
50517,1.5
50518,1.5
50519,1.5
50520,1.5
50521,1.5
50522,1.5
50523,1.5
50524,1.5
50525,1.5
50526,1.5
50527,1.5
50528,1.5
50529,1.5
50530,1.5
50531,1.5
50532,1.5
50533,1.5
50534,1.5
50535,1.5
50536,1.5
50537,1.5
50538,1.5
50539,1.5
50540,1.5
50541,1.5
50542,1.5
50543,0.0
50544,0.0
50545,0.0
50546,0.0
50547,0.0
50548,0.0
50601,0.0
50602,0.0
50603,0.0
50604,0.0
50605,0.0
50606,0.0
50607,0.0
50608,0.0
50609,0.0
50610,0.0
50611,0.0
50612,0.0
50613,0.0
50614,0.0
50615,0.0
50616,1.5
50617,1.5
50618,1.5
50619,1.5
50620,1.5
50621,1.5
50622,1.5
50623,1.5
50624,1.5
50625,1.5
50626,1.5
50627,1.5
50628,1.5
50629,1.5
50630,1.5
50631,1.5
50632,1.5
50633,1.5
50634,1.5
50635,1.5
50636,1.5
50637,1.5
50638,1.5
50639,1.5
50640,1.5
50641,1.5
50642,1.5
50643,0.0
50644,0.0
50645,0.0
50646,0.0
50647,0.0
50648,0.0
50701,0.0
50702,0.0
50703,0.0
50704,0.0
50705,0.0
50706,0.0
50707,0.0
50708,0.0
50709,0.0
50710,0.0
50711,0.0
50712,0.0
50713,0.0
50714,0.0
50715,0.0
50716,1.5
50717,1.5
50718,1.5
50719,1.5
50720,1.5
50721,1.5
50722,1.5
50723,1.5
50724,1.5
50725,1.5
50726,1.5
50727,1.5
50728,1.5
50729,1.5
50730,1.5
50731,1.5
50732,1.5
50733,1.5
50734,1.5
50735,1.5
50736,1.5
50737,1.5
50738,1.5
50739,1.5
50740,1.5
50741,1.5
50742,1.5
50743,0.0
50744,0.0
50745,0.0
50746,0.0
50747,0.0
50748,0.0
50801,0.0
50802,0.0
50803,0.0
50804,0.0
50805,0.0
50806,0.0
50807,0.0
50808,0.0
50809,0.0
50810,0.0
50811,0.0
50812,0.0
50813,0.0
50814,0.0
50815,0.0
50816,1.5
50817,1.5
50818,1.5
50819,1.5
50820,1.5
50821,1.5
50822,1.5
50823,1.5
50824,1.5
50825,1.5
50826,1.5
50827,1.5
50828,1.5
50829,1.5
50830,1.5
50831,1.5
50832,1.5
50833,1.5
50834,1.5
50835,1.5
50836,1.5
50837,1.5
50838,1.5
50839,1.5
50840,1.5
50841,1.5
50842,1.5
50843,0.0
50844,0.0
50845,0.0
50846,0.0
50847,0.0
50848,0.0
50901,0.0
50902,0.0
50903,0.0
50904,0.0
50905,0.0
50906,0.0
50907,0.0
50908,0.0
50909,0.0
50910,0.0
50911,0.0
50912,0.0
50913,0.0
50914,0.0
50915,0.0
50916,1.5
50917,1.5
50918,1.5
50919,1.5
50920,1.5
50921,1.5
50922,1.5
50923,1.5
50924,1.5
50925,1.5
50926,1.5
50927,1.5
50928,1.5
50929,1.5
50930,1.5
